Суслина Лидия Павловна: 4.80
Сутеева Виктория Петровна: 5.40
Сутовская Галина Васильевна: 4.00
Сутягина Маргарита Ильинична: 6.60
Суханов Марат Янович: 4.60
Сухаренко Виктория Андреевна: 5.20
Суходольская Елизавета Яновна: 6.80
Сухомозский Михаил Андреевич: 5.80
Сухоносова Римма Ринатовна: 5.20
Сухоплясова Маргарита Тимофеевна: 6.60
Сухореброва Екатерина Ярославовна: 6.80
Сухушина Яна Даниловна: 8.20
Сушкина Евгения Сергеевна: 5.80
Суэтин Георгий Робертович: 3.40
Суэтина Лариса Денисовна: 4.00
Суюмагамбетов Владимир Робертович: 6.00
Счастнов Тимур Ярославович: 5.20
Сырков Геннадий Русланович: 6.20
Сыркова Римма Максимовна: 4.20
Сыроварова Римма Егоровна: 6.00
Сыроделов Глеб Рамилевич: 3.40
Сыропятова Светлана Сергеевна: 6.40
Сырчетов Георгий Юрьевич: 3.80
Сысаев Олег Сергеевич: 5.20
Сысоев Руслан Ильдарович: 5.40
Сысолетина Эльмира Максимовна: 6.20
Сысолятин Аркадий Тимурович: 3.40
Сысцова Екатерина Станиславовна: 4.00
Сытенко Ксения Вадимовна: 7.00
Сытина Вероника Станиславовна: 6.20
Сычова Александра Марселевна: 4.80
Сьянова Алиса Григорьевна: 5.20
Сябрина Инна Викторовна: 5.00
Табакова Раиса Тимофеевна: 6.40
Табасаранский Аркадий Александрович: 2.80
Таболина Анна Викторовна: 6.00
Таболкина Тамара Васильевна: 4.40
Таболова Кира Петровна: 6.20
Таврова Татьяна Васильевна: 5.00
Тагаев Олег Витальевич: 6.60
Тагилов Станислав Вячеславович: 4.80
Тагирбекова Мария Андреевна: 8.20
Тадеев Алексей Глебович: 6.00
Таджиев Ярослав Максимович: 3.60
Тадтаев Виктор Аркадьевич: 5.40
Тазаева Тамара Яковлевна: 3.80
Тазиев Василий Борисович: 4.60
Тайтакова Лариса Анатольевна: 7.00
Тайтакова Людмила Дмитриевна: 4.40
Талалахин Ринат Янович: 6.40
Талалахина Людмила Кирилловна: 4.80
Талгаев Вячеслав Борисович: 8.40
Тамонова Евгения Викторовна: 5.60
Танасийчук Олеся Сергеевна: 4.20
Танасьева Ольга Дмитриевна: 5.20
Таничева Екатерина Федоровна: 6.60
Тарабыкин Евгений Ярославович: 4.80
Тарарукин Николай Дамирович: 6.20
Тарарыкин Григорий Дамирович: 6.00
Тарахова Надежда Федоровна: 5.80
Тареева Анастасия Николаевна: 5.00
Тареева Анжелика Артемовна: 5.80
Тарков Станислав Александрович: 5.00
Тарковский Ильдар Егорович: 4.20
Тарловский Антон Денисович: 6.40
Тарский Михаил Дамирович: 6.60
Тарханова Людмила Максимовна: 6.60
Татарин Василий Маратович: 5.40
Татаринцева Надежда Дмитриевна: 6.40
Татищева Ксения Юрьевна: 5.40
Татьянищева Ксения Ильдаровна: 4.20
Тафаев Петр Степанович: 5.20
Тафаев Радик Никитович: 6.80
Ташбулатова Евгения Никитовна: 7.00
Ташлыков Тимофей Дмитриевич: 5.40
Таюрская Марина Борисовна: 6.60
Твердиславова Вероника Григорьевна: 5.60
Твердоумова Антонина Александровна: 5.60
Твердый Станислав Данилович: 7.80
Тверских Валентина Григорьевна: 4.40
Творилова Виктория Германовна: 3.60
Тебенькова Эльмира Валентиновна: 4.60
Теблоева Кристина Геннадьевна: 5.00
Тевлина Екатерина Степановна: 7.20
Текебаева Марина Максимовна: 4.60
Телепнев Семен Янович: 7.20
Телеш Яков Олегович: 5.40
Тельжанова Лариса Юрьевна: 6.60
Тельпугов Рамиль Янович: 6.00
Теляковская Карина Денисовна: 5.20
Темирбулатова Антонина Олеговна: 3.60
Темиргалиев Руслан Янович: 4.00
Темник Аркадий Маратович: 4.00
Тенягин Аркадий Марселевич: 5.00
Тенягин Василий Иванович: 5.20
Терентьева Татьяна Тимофеевна: 5.60
Терпелевский Ильдар Евгеньевич: 7.40
Теряева Ирина Петровна: 5.40
Тетерин Ильдар Кириллович: 7.00
Тимакова Вероника Юрьевна: 5.00
Тиманова Елена Альбертовна: 4.20
Тимахина Евгения Андреевна: 5.80
Тимашев Константин Олегович: 5.40
Тимашов Ефим Викторович: 4.60
Тимиров Анатолий Ярославович: 4.60
Тимирханова Лариса Геннадьевна: 5.80
Тимкина Ольга Валерьевна: 6.40
Тимкина Полина Робертовна: 4.60
Тимофеенко Кира Евгеньевна: 6.00
Тимофеичев Николай Вадимович: 5.60
Тимохина Людмила Ярославовна: 5.60
Тимошев Алексей Анатольевич: 4.00
Тимошевич Илья Константинович: 4.60
Тимошенко Ян Петрович: 6.00
Тимуев Степан Германович: 7.80
Тимунин Иван Анатольевич: 7.20
Тимурзиева Валерия Витальевна: 4.60
Тимченова Тамара Яновна: 4.00
Тимчинко Альбина Кирилловна: 6.60
Тиранов Егор Федорович: 8.60
Тисов Олег Глебович: 6.60
Тиссин Ефим Евгеньевич: 4.60
Титарчук Александра Андреевна: 6.60
Титлина Тамара Артемовна: 5.60
Титовская Юлия Александровна: 6.00
Титоренко Дарья Яковлевна: 6.60
Титухин Павел Семенович: 6.20
Титухин Тимофей Олегович: 7.00
Тихиков Кирилл Германович: 5.60
Тихоненко Борис Сергеевич: 5.40
Тишеева Элина Максимовна: 5.20
Тишенков Альберт Артурович: 6.40
Тишечкин Яков Ильич: 8.00
Ткаленко Константин Витальевич: 5.60
Ткачев Эдуард Андреевич: 4.60
Тлисова Мария Кирилловна: 6.80
Токаев Кирилл Федорович: 7.00
Токмачова Людмила Александровна: 6.40
Толкунова Наталья Денисовна: 6.60
Толмасова Эльвира Григорьевна: 5.80
Толмачев Вячеслав Григорьевич: 6.80
Толоконина Елена Романовна: 8.00
Толочко Альбина Егоровна: 5.40
Толпегина Полина Романовна: 5.60
Толстобоков Никита Георгиевич: 3.20
Толстолыткин Василий Валерьевич: 6.40
Толстолыткина Алла Федоровна: 7.40
Толстошеин Ефим Николаевич: 6.80
Толстяков Алексей Викторович: 6.00
Толченников Олег Семенович: 7.60
Толчина Вероника Эдуардовна: 6.60
Томская Надежда Ефимовна: 2.60
Томчук Евгения Никитовна: 4.20
Тонконогих Мария Руслановна: 6.00
Тонкошеева Элина Альбертовна: 5.20
Тонкошкуров Никита Радикович: 5.40
Топильская Эльмира Дмитриевна: 7.60
Топко Евгения Ярославовна: 6.40
Топорков Марсель Степанович: 5.80
Топчиева Алиса Максимовна: 6.20
Торгашев Михаил Ефимович: 3.20
Торгашова Эльвира Вадимовна: 6.40
Торекулова Жанна Яновна: 6.20
Торжкова Алена Кирилловна: 5.60
Торощин Владимир Олегович: 5.00
Тохтахунова Элина Тимуровна: 4.80
Точисская Алена Павловна: 7.80
Травина Альбина Александровна: 5.20
Травина Лариса Тимофеевна: 5.00
Травнева Раиса Олеговна: 7.20
Транденкова Полина Станиславовна: 4.20
Трефолева Полина Леонидовна: 7.40
Тритяков Анатолий Яковлев: 7.00
Тришечкин Станислав Денисович: 6.80
Тришечкина Оксана Григорьевна: 4.20
Троегубова Евгения Федоровна: 5.60
Троекашина Наталья Яновна: 4.20
Троекуров Игорь Витальевич: 5.40
Троицкий Семен Тимофеевич: 5.40
Троицкой Игорь Глебович: 2.60
Трофимова Татьяна Руслановна: 2.80
Трофимчук Оксана Павловна: 7.40
Троцко Станислав Робертович: 5.20
Трубина Вероника Анатольевна: 4.80
Трубихина Валентина Руслановна: 4.40
Трубицына Анжелика Степановна: 4.40
Трудягин Степан Антонович: 3.60
Трудягина Ольга Валерьевна: 4.20
Трунева Алиса Евгеньевна: 5.80
Трунин Альберт Евгеньевич: 6.40
Трункова Карина Витальевна: 6.20
Труфанов Дамир Александрович: 6.60
Трухачев Руслан Рамилевич: 4.00
Трухманова Маргарита Игоревна: 3.40
Трушко Алиса Ефимовна: 9.00
Трынов Ян Иванович: 5.80
Туберовская Лилия Семеновна: 7.60
Туганов Роберт Русланович: 3.80
Тугаринова Надежда Семеновна: 6.80
Туголукова Вероника Ивановна: 7.60
Тугушев Сергей Ильдарович: 7.40
Тулеев Семен Леонидович: 4.00
Тулинова Анна Вадимовна: 5.60
Тулубьева Анна Григорьевна: 6.20
Тулумбасов Леонид Радикович: 5.20
Тумгоев Алексей Филиппович: 5.00
Туменева Марина Андреевна: 6.60
Туменова Кристина Вадимовна: 5.20
Тумунова Валентина Максимовна: 5.80
Туников Дмитрий Эдуардович: 4.00
Тункин Кирилл Игоревич: 6.80
Туполева Надежда Вячеславовна: 6.20
Турандина Олеся Яковлевна: 5.00
Туранский Никита Маратович: 6.00
Тургенева Эльмира Денисовна: 5.80
Туржанская Анжелика Никитовна: 5.60
Турилова Галина Ярославовна: 3.60
Турилова Элина Семеновна: 5.40
Турина Любовь Юрьевна: 5.40
Туриянская Алла Ефимовна: 4.80
Туркенина Маргарита Викторовна: 6.80
Турков Руслан Ефимович: 7.40
Турковский Константин Владимирович: 6.40
Туров Олег Кириллович: 5.20
Туроверова Лилия Ринатовна: 5.00
Турская Ангелина Егоровна: 5.60
Турсунова Алиса Даниловна: 5.60
Турченинов Ефим Дмитриевич: 4.20
Турченко Эдуард Владиславович: 5.00
Турчин Петр Яковлев: 3.60
Туряк Эльмира Артемовна: 7.80
Тутаева Вероника Руслановна: 6.00
Тутковская Елена Робертовна: 5.60
Тутышкин Валерий Ринатович: 5.00
Туфанова Маргарита Артуровна: 4.20
Тухаева Галина Николаевна: 7.00
Тухачевский Ян Иванович: 5.60
Тучинская Яна Геннадьевна: 4.80
Тушканов Руслан Георгиевич: 5.80
Тыртова Наталья Игоревна: 5.40
Тыртыгин Леонид Вадимович: 5.20
Тыртыгина Маргарита Тимофеевна: 6.40
Тычинский Андрей Ильич: 4.60
Тычинский Михаил Николаевич: 4.80
Тюкавин Данил Янович: 7.20
Тюлеев Михаил Павлович: 3.60
Тюльков Роман Аркадьевич: 4.20
Тюмин Григорий Олегович: 6.40
Тюнина Анна Станиславовна: 5.00
Тюпин Николай Леонидович: 7.40
Тюриков Владимир Григорьевич: 4.80
Тютчев Семен Сергеевич: 4.00
Тюшева Вероника Геннадьевна: 5.40
Тябин Денис Степанович: 4.60
Тягачева Альбина Руслановна: 4.00
Тягунова Евгения Михаиловна: 6.40
Тяжелова Анастасия Марселевна: 5.20
Тяпинский Александр Вадимович: 4.40
Тяпинский Ефим Валерьевич: 5.00
Тяпкин Георгий Петрович: 5.00
Тятянин Радик Валентинович: 2.40
Убейсобакина Олеся Никитовна: 5.60
Уварин Максим Станиславович: 4.40
Угарова Валентина Степановна: 6.00
Угнивенко Марат Георгиевич: 5.60
Угнивенко Филипп Артемович: 6.00
Угодчикова Эльмира Олеговна: 6.00
Угринова Елена Дмитриевна: 5.60
Удальцов Алексей Ильич: 8.20
Удачин Роберт Ринатович: 4.00
Удугов Ярослав Тимофеевич: 7.60
Удугова Эльвира Павловна: 5.40
Узденова Ольга Ярославовна: 5.20
Узкова Валерия Владимировна: 5.60
Узюков Павел Федорович: 5.00
Узюкова Анна Петровна: 7.00
Укачин Ильдар Дмитриевич: 6.40
Уланова Марина Максимовна: 5.60
Уласова Анна Эдуардовна: 6.40
Уласова Екатерина Николаевна: 6.40
Улицкая Евгения Вячеславовна: 4.80
Улыбашева Елизавета Яковлевна: 5.80
Улыбышева Анна Аркадьевна: 5.60
Ульджабаева Елена Григорьевна: 6.40
Ульева Светлана Тимуровна: 6.00
Ульяновская Виктория Константиновна: 5.40
Улюмджиева Гульнара Георгиевна: 7.40
Умирова Алла Романовна: 7.80
Унанян Глеб Михаилович: 4.00
Ундольский Глеб Радикович: 5.60
Ундрицов Семен Маратович: 3.40
Ундрицова Альбина Ильинична: 5.20
Уразбахтина Елена Федоровна: 7.80
Урванов Илья Михаилович: 4.20
Уринова Юлия Константиновна: 6.60
Уруцкоева Вероника Федоровна: 3.60
Усатых Алла Витальевна: 5.40
Усеинов Рамиль Кириллович: 6.40
Усеинова Надежда Ефимовна: 4.60
Устьянов Максим Александрович: 7.20
Устюгов Антон Владимирович: 4.80
Утембаева Лариса Андреевна: 4.80
Утесов Герман Валерьевич: 3.80
Утляков Радик Рамилевич: 8.20
Утлякова Людмила Яковлевна: 4.60
Утов Денис Андреевич: 5.60
Ухалина Татьяна Дмитриевна: 4.20
Учуватова Диана Артуровна: 6.40
Ушбаева Диана Егоровна: 4.00
Ушинский Кирилл Сергеевич: 3.40
Фаддеева Карина Ильдаровна: 3.60
Фаддеева Лилия Георгиевна: 5.40
Фадеинова Алиса Станиславовна: 4.00
Файвель Ангелина Денисовна: 5.60
Файвель Карина Егоровна: 6.40
Файвель Кира Марселевна: 4.80
Файвилевич Роберт Валентинович: 5.20
Файвишевич Геннадий Русланович: 5.20
Файзов Игорь Ярославович: 3.60
Файзулин Евгений Евгеньевич: 6.20
Файрузова Жанна Германовна: 6.00
Файрушин Евгений Ярославович: 5.80
Фалалеева Алина Аркадьевна: 3.00
Фалелеева Элина Максимовна: 6.20
Фаликов Валентин Валентинович: 5.60
Фаликова Инна Николаевна: 6.60
Фалина Алла Геннадьевна: 6.40
Фандеева Ангелина Романовна: 3.20
Фандюшина Кира Игоревна: 4.80
Фаткулин Руслан Васильевич: 6.00
Фаткуллин Тимофей Вадимович: 6.20
Фатхетдинова Ирина Степановна: 5.20
Фатхутдинова Мария Егоровна: 6.20
Фединина Валерия Тимофеевна: 7.00
Федичева Диана Петровна: 7.40
Федореев Дмитрий Владимирович: 4.80
Федоринчик Анастасия Ильинична: 6.00
Федорова Валерия Руслановна: 6.40
Федоровский Дмитрий Александрович: 7.20
Федоровцева Юлия Степановна: 2.80
Федоросюк Галина Ильинична: 4.60
Федоряк Татьяна Степановна: 4.20
Федосеева Тамара Александровна: 4.40
Федульев Филипп Романович: 4.40
Федышина Кристина Владимировна: 5.40
Федькин Руслан Максимович: 6.00
Федькина Елизавета Максимовна: 2.60
Федькова Олеся Семеновна: 6.40
Федюнинский Леонид Марселевич: 7.20
Федюшина Гульнара Марселевна: 5.40
Федякин Семен Глебович: 8.20
Федянина Антонина Валерьевна: 5.00
Фейбуш Радик Марселевич: 3.60
Феклинова Валерия Ринатовна: 6.60
Феклинова Яна Эдуардовна: 8.20
Феклисова Ольга Тимофеевна: 6.80
Фелякин Роберт Вадимович: 4.40
Феофанкин Филипп Борисович: 6.00
Феофантьева Анжелика Антоновна: 5.80
Фербер Федор Геннадьевич: 5.60
Фертов Леонид Ильдарович: 6.00
Фесин Василий Васильевич: 4.40
Фессалоницкий Виталий Григорьевич: 4.80
Фефилатьев Андрей Филиппович: 8.80
Фефилин Сергей Денисович: 5.40
Фиалко Яна Артуровна: 6.20
Филатьев Георгий Станиславович: 7.80
Филахтова Раиса Павловна: 6.00
Филин Ильдар Яковлев: 6.00
Филинкова Яна Григорьевна: 7.40
Филиппчиков Геннадий Яковлев: 6.00
Филипушкин Тимур Данилович: 4.40
Филипцев Артур Леонидович: 5.00
Филипчик Оксана Артуровна: 5.00
Филиченко Филипп Ярославович: 5.00
Филозов Юрий Олегович: 4.00
Филологова Елена Робертовна: 7.20
Филоматитская Карина Ринатовна: 5.00
Филчев Павел Романович: 4.80
Филяшин Роман Яковлев: 6.20
Финагенов Данил Александрович: 5.40
Финаев Валентин Сергеевич: 4.60
Финажина Мария Константиновна: 5.40
Финягин Ярослав Никитович: 4.40
Фитилев Леонид Кириллович: 4.80
Фитилев Петр Дамирович: 5.00
Фицхелаурова Екатерина Никитовна: 4.20
Фишелев Алексей Владиславович: 6.20
Фишкова Анна Марселевна: 4.80
Флегонтьев Павел Викторович: 5.20
Фокеев Юрий Александрович: 6.80
Фолкова Алена Борисовна: 6.80
Фоломешкин Василий Вадимович: 6.20
Фондорина Яна Германовна: 8.40
Фотеева Любовь Вадимовна: 5.00
Франтова Валентина Юрьевна: 4.80
Франченок Ярослав Денисович: 6.40
Фрейдина Алина Олеговна: 2.80
Фрейдлина Надежда Михаиловна: 4.00
Фроликова Юлия Робертовна: 7.40
Фролкова Кристина Федоровна: 4.80
Фроловская Юлия Владимировна: 4.60
Фросина Ольга Витальевна: 6.40
Фунтиков Дамир Георгиевич: 4.00
Фунтиков Максим Маратович: 4.00
Фурман Аркадий Радикович: 4.80
Хабибулина Анастасия Ринатовна: 3.60
Хавчин Дамир Васильевич: 5.40
Хадарцева Надежда Ринатовна: 5.40
Хазанкин Данил Константинович: 5.60
Хазипов Георгий Ильич: 6.40
Хайдукова Елена Дамировна: 7.40
Хайновский Герман Семенович: 3.80
Хайретдинова Юлия Витальевна: 7.00
Хайхороев Михаил Геннадьевич: 6.80
Хакимзянова Кира Денисовна: 4.20
Халепская Лилия Валентиновна: 8.80
Халепский Данил Георгиевич: 3.40
Халепский Павел Русланович: 4.60
Халин Борис Борисович: 5.00
Халиуллин Марсель Павлович: 3.80
Халупович Леонид Денисович: 4.60
Хальфина Надежда Артемовна: 4.00
Халютин Дмитрий Алексеевич: 6.20
Хамадиева Гульнара Маратовна: 5.40
Хаментова Надежда Романовна: 5.00
Хамзина Анна Робертовна: 5.20
Хамкин Максим Янович: 6.80
Хамкина Эльмира Радиковна: 6.20
Хамматова Мария Алексеевна: 4.60
Хамматова Светлана Валентиновна: 6.80
Хангалова Кристина Робертовна: 6.80
Хандаев Николай Яковлев: 6.40
Ханенко Лариса Валерьевна: 5.80
Хантимиров Герман Ринатович: 3.00
Ханыгина Лилия Семеновна: 6.20
Хаперскова Оксана Евгеньевна: 3.20
Хапланова Алена Эдуардовна: 4.80
Харатьянова Эльвира Николаевна: 7.60
Харикова Кристина Аркадьевна: 5.80
Харина Светлана Альбертовна: 7.60
Харисов Андрей Валентинович: 5.00
Харитонюк Егор Филиппович: 3.20
Харитонюк Эльмира Николаевна: 6.60
Харичкина Людмила Денисовна: 5.40
Харлампьева Кристина Олеговна: 6.40
Харлачев Вадим Марселевич: 5.20
Харлачев Никита Дамирович: 5.00
Харчиков Дамир Юрьевич: 1.80
Харькина Полина Вадимовна: 5.40
Хатаженков Георгий Михаилович: 3.60
Хатин Филипп Владимирович: 6.60
Хатков Яков Вячеславович: 3.40
Хахалина Эльмира Ринатовна: 3.60
Хахамович Денис Германович: 6.40
Хвастов Аркадий Эдуардович: 3.40
Хвастов Артем Маратович: 5.00
Хвастова Алина Дмитриевна: 5.40
Хворостухин Вадим Валентинович: 5.60
Хвощев Никита Денисович: 6.40
Херсонская Кира Дмитриевна: 4.40
Хижняк Данил Ярославович: 6.80
Хижняков Радик Ильдарович: 6.00
Хилова Лариса Михаиловна: 5.20
Хисаева Мария Павловна: 6.20
Хисамутдинов Роман Владимирович: 3.00
Хлебов Артур Артемович: 5.80
Хлебородов Валерий Никитович: 5.80
Хлопушин Владимир Рамилевич: 4.20
Хлудова Наталья Станиславовна: 7.20
Хлудова Римма Филипповна: 5.60
Хлузов Руслан Михаилович: 2.60
Хлустова Эльмира Григорьевна: 6.60
Хмелев Эдуард Григорьевич: 5.00
Хмельнова Лариса Борисовна: 6.20
Хмилевский Роман Андреевич: 4.80
Хмылева Любовь Борисовна: 4.00
Хмырева Яна Глебовна: 5.40
Хмырова Лариса Никитовна: 5.00
Хованова Альбина Анатольевна: 6.40
Ховрашов Михаил Вячеславович: 4.60
Ходжиев Роман Андреевич: 6.20
Ходокова Олеся Руслановна: 5.60
Ходотов Тимур Викторович: 4.40
Хозяинова Гульнара Дмитриевна: 6.00
Холодильникова Антонина Ярославовна: 4.80
Холостова Тамара Игоревна: 6.60
Холявин Данил Рамилевич: 6.40
Холявко Максим Маратович: 6.40
Хоменко Ринат Марселевич: 4.00
Хомутовская Светлана Руслановна: 6.20
Хонин Константин Дамирович: 7.60
Хоперская Алиса Марселевна: 3.60
Хорохорин Петр Алексеевич: 4.80
Хороших Евгений Янович: 7.40
Хорошко Ксения Вячеславовна: 6.40
Хорошухина Элина Максимовна: 5.60
Хорьков Ринат Петрович: 5.60
Хотько Антон Федорович: 5.20
Хохланов Ян Эдуардович: 7.80
Хохленкова Эльмира Степановна: 5.20
Хохрина Виктория Валентиновна: 3.40
Хохряков Аркадий Геннадьевич: 5.20
Хохулин Ян Тимурович: 5.00
Храмцовский Денис Иванович: 8.20
Храпкова Юлия Рамилевна: 4.40
Хребтова Олеся Олеговна: 4.80
Христораднова Анна Сергеевна: 7.20
Хромченко Руслан Константинович: 4.00
Хромых Кристина Анатольевна: 7.00
Хроновский Эдуард Никитович: 3.80
Хрушкий Валентин Робертович: 6.20
Хубаев Игорь Александрович: 5.20
Худайбердин Марсель Эдуардович: 4.40
Худобин Ринат Алексеевич: 3.80
Художилова Эльмира Рамилевна: 3.80
Худорбиев Владимир Яковлев: 5.00
Худяева Элина Ринатовна: 6.20
Худяк Павел Константинович: 3.00
Худяшев Денис Русланович: 5.80
Хузина Наталья Витальевна: 3.80
Хуторская Лилия Егоровна: 5.80
Хучиева Екатерина Германовна: 6.20
Цагараева Анна Константиновна: 4.40
Царапкина Анна Владиславовна: 5.40
Царский Данил Владиславович: 4.40
Царук Тамара Руслановна: 7.20
Цвелев Павел Павлович: 5.00
Цветухин Юрий Эдуардович: 5.40
Цвилева Анна Рамилевна: 3.20
Цебринская Дарья Егоровна: 7.40
Цебринская Надежда Дамировна: 5.80
Ценковский Александр Робертович: 5.00
Цепелев Денис Ярославович: 4.40
Цераская Наталья Федоровна: 3.80
Церенщиков Евгений Ильдарович: 6.60
Церовитинов Евгений Федорович: 5.20
Церовитинова Эльмира Ильдаровна: 5.40
Цехмистров Василий Никитович: 4.60
Цигельникова Елизавета Яновна: 4.20
Цизин Артур Альбертович: 4.60
Цинев Петр Петрович: 4.80
Циркунова Дарья Андреевна: 5.40
Цирулев Игорь Михаилович: 6.60
Цисельская Маргарита Никитовна: 6.80
Цитлядзев Илья Витальевич: 6.00
Цицина Алена Дамировна: 6.20
Цыверова Диана Степановна: 6.60
Цыганчук Павел Степанович: 5.20
Цымбалюк Антон Альбертович: 7.00
Цыперович Данил Григорьевич: 4.60
Цыпина Юлия Яновна: 3.60
Цырюльникова Эльвира Эдуардовна: 3.60
Цыцарев Иван Владиславович: 3.40
Цыцын Яков Юрьевич: 4.60
Чавуская Гульнара Артуровна: 6.60
Чагин Константин Тимофеевич: 6.40
Чагочкина Жанна Вадимовна: 7.00
Чадин Алексей Глебович: 5.00
Чажегов Степан Леонидович: 6.40
Чайкин Артур Васильевич: 5.60
Чаковская Дарья Павловна: 5.60
Чалова Лидия Тимуровна: 2.60
Чаплыгина Валентина Марселевна: 4.80
Чаромская Евгения Алексеевна: 4.80
Чарушникова Екатерина Антоновна: 4.80
Часовникова Екатерина Станиславовна: 4.40
Чаусская Кристина Романовна: 7.20
Чахеева Елизавета Георгиевна: 5.00
Чашков Илья Игоревич: 4.00
Чашникова Валентина Игоревна: 3.40
Чвырева Кира Антоновна: 6.60
Чеботарева Эльвира Владиславовна: 6.40
Чебраков Ринат Эдуардович: 4.60
Чебурахин Герман Валентинович: 5.00
Чевкин Игорь Эдуардович: 5.20
Чегина Оксана Маратовна: 6.60
Чегодаева Лариса Анатольевна: 6.60
Чезганова Альбина Константиновна: 5.00
Чекиев Юрий Ильдарович: 6.40
Чекмазова Алена Федоровна: 3.80
Челокаева Алиса Кирилловна: 5.20
Челомбитько Геннадий Маратович: 6.60
Челяднин Тимур Тимофеевич: 6.40
Чембарцев Геннадий Аркадьевич: 3.60
Чемоданов Иван Никитович: 4.80
Ченчик Данил Сергеевич: 6.00
Чепарухина Юлия Викторовна: 6.00
Чепкасова Евгения Денисовна: 5.60
Чербаев Роберт Ефимович: 4.60
Чердабаева Людмила Михаиловна: 4.80
Черевко Руслан Сергеевич: 6.20
Чередник Валентина Ярославовна: 5.20
Черемисинова Жанна Радиковна: 4.60
Черепичников Игорь Ефимович: 7.60
Черепко Федор Русланович: 4.00
Чернавин Василий Никитович: 5.00
Чернавин Кирилл Филиппович: 4.40
Чернакова Вероника Марселевна: 4.60
Черниговская Раиса Артуровна: 4.20
Черницова Римма Даниловна: 6.00
Черноглазкина Любовь Борисовна: 6.20
Черноглазкина Ольга Сергеевна: 5.00
Черноглазова Валентина Даниловна: 7.20
Чернокожева Юлия Артуровна: 6.80
Чернолусская Анжелика Алексеевна: 4.60
Черномашенцева Яна Ильдаровна: 4.00
Чернонебов Тимофей Анатольевич: 6.80
Черноног Константин Васильевич: 4.40
Черноножкина Эльмира Викторовна: 6.80
Чернопрудов Эдуард Марселевич: 4.20
Черносвитова Алиса Юрьевна: 5.40
Черноскутова Наталья Яковлевна: 5.00
Черноскутова Эльвира Эдуардовна: 5.00
Черноус Игорь Рамилевич: 7.80
Чернощеков Олег Романович: 4.60
Черныш Екатерина Александровна: 8.00
Чернышева Ангелина Евгеньевна: 6.60
Чернышевская Римма Денисовна: 8.60
Черняков Леонид Антонович: 5.20
Чернятьева Лидия Юрьевна: 4.60
Чертищев Дмитрий Владимирович: 5.40
Черткова Евгения Яновна: 7.40
Чертоганов Дмитрий Артурович: 5.60
Черток Ильдар Ефимович: 7.20
Чеснаков Денис Васильевич: 6.40
Четвертак Петр Русланович: 6.20
Чеховский Владимир Вячеславович: 4.80
Чибисов Роберт Тимурович: 4.40
Чивилихин Валентин Леонидович: 4.60
Чигарев Василий Федорович: 6.40
Чижева Александра Дмитриевна: 4.60
Чиженкова Алина Борисовна: 4.80
Чиженкова Мария Владимировна: 5.40
Чиженок Сергей Филиппович: 6.60
Чижова Алена Аркадьевна: 4.60
Чикина Эльмира Ивановна: 5.60
Чиликова Лариса Денисовна: 5.60
Чилимова Мария Артемовна: 4.80
Чинарева Римма Анатольевна: 3.60
Чиндяйкин Василий Никитович: 5.80
Чиняева Александра Владиславовна: 5.60
Чиняева Юлия Глебовна: 4.40
Чирко Леонид Геннадьевич: 7.00
Чистиков Никита Аркадьевич: 3.20
Чистяков Ильдар Марселевич: 8.80
Чмарина Альбина Юрьевна: 7.00
Чоглокова Кира Константиновна: 5.80
Чохова Антонина Константиновна: 4.80
Чубарикова Оксана Робертовна: 2.80
Чубенко Анастасия Даниловна: 6.80
Чубенко Юлия Никитовна: 5.00
Чувакова Екатерина Маратовна: 5.40
Чувашев Никита Георгиевич: 7.00
Чуешкова Ольга Александровна: 5.40
Чумак Валентина Радиковна: 5.20
Чумаченко Лидия Тимуровна: 7.20
Чумычкин Анатолий Владимирович: 5.80
Чунихина Полина Петровна: 4.40
Чупахин Василий Ринатович: 6.40
Чупров Радик Марселевич: 4.20
Чупрунов Георгий Павлович: 6.80
Чупыркин Вячеслав Никитович: 6.40
Чурилина Жанна Григорьевна: 6.20
Чуркина Анжелика Марселевна: 3.80
Чурова Юлия Дамировна: 5.20
Чуфрин Дамир Филиппович: 6.20
Чухарев Тимофей Антонович: 4.40
Чухнов Олег Сергеевич: 7.80
Чухновская Елена Геннадьевна: 6.20
Шабакаева Екатерина Робертовна: 6.40
Шаблавин Альберт Геннадьевич: 5.60
Шабрина Наталья Альбертовна: 6.80
Шавырина Эльвира Альбертовна: 6.00
Шагаева Яна Рамилевна: 5.60
Шагарова Евгения Антоновна: 5.80
Шагин Роберт Владиславович: 4.40
Шадрова Ксения Григорьевна: 6.40
Шайдуллин Вадим Тимофеевич: 2.60
Шайтанов Марсель Германович: 4.60
Шайхинурова Кристина Даниловна: 5.60
Шакалов Валентин Ярославович: 4.40
Шакиров Максим Михаилович: 5.40
Шаклеин Тимофей Иванович: 6.40
Шалавина Юлия Федоровна: 5.20
Шаломатова Алиса Андреевна: 3.80
Шаманов Степан Анатольевич: 7.00
Шаманский Андрей Тимофеевич: 5.20
Шамарина Анастасия Дмитриевна: 3.40
Шамилова Ольга Андреевна: 6.20
Шамонина Гульнара Алексеевна: 4.80
Шамсиева Людмила Игоревна: 5.40
Шамуков Виктор Яковлев: 7.00
Шамшиев Владислав Радикович: 5.20
Шангина Елизавета Федоровна: 4.60
