Стефашина Ангелина Рамилевна, 9, 9, 1, 8, 4
Стехина Галина Георгиевна, 10, 5, 1, 5, 4
Стирменова Антонина Станиславовна, 1, 4, 5, 7, 8
Стожевский Роберт Константинович, 6, 2, 4, 4, 10
Столетов Валентин Аркадьевич, 8, 6, 9, 3, 3
Столетова Анжелика Петровна, 6, 4, 4, 5, 2
Столечникова Мария Семеновна, 3, 9, 1, 8, 10
Столина Антонина Филипповна, 3, 5, 9, 6, 1
Столярский Юрий Радикович, 7, 7, 9, 9, 8
Стомахин Денис Петрович, 7, 8, 8, 7, 4
Сторожевский Роман Васильевич, 5, 6, 7, 5, 6
Сторонкин Борис Артурович, 6, 1, 4, 2, 10
Стоцкий Яков Альбертович, 9, 5, 3, 7, 10
Стоян Антонина Анатольевна, 6, 4, 7, 4, 4
Стратонов Леонид Филиппович, 8, 3, 2, 10, 3
Страшников Кирилл Витальевич, 10, 10, 1, 8, 3
Страшникова Виктория Михаиловна, 4, 8, 10, 8, 10
Стрекалова Анастасия Егоровна, 10, 3, 9, 10, 8
Стрекаловская Ксения Ярославовна, 6, 7, 4, 9, 1
Стрельченко Юрий Марселевич, 3, 7, 1, 5, 2
Строганова Татьяна Олеговна, 10, 10, 10, 6, 1
Стройникова Элина Константиновна, 6, 5, 3, 7, 3
Струйский Никита Германович, 8, 8, 4, 4, 9
Струк Филипп Маратович, 10, 9, 2, 3, 1
Струмилин Василий Валентинович, 6, 2, 7, 7, 1
Стукало Кирилл Алексеевич, 4, 3, 5, 7, 3
Ступакова Инна Яковлевна, 9, 6, 3, 9, 6
Субботина Елена Максимовна, 2, 10, 3, 4, 6
Сугако Гульнара Марселевна, 10, 10, 6, 3, 9
Судаева Лариса Степановна, 10, 3, 1, 4, 2
Судакевич Никита Янович, 2, 4, 10, 6, 6
Сударенкова Наталья Станиславовна, 6, 10, 2, 3, 9
Судейкин Михаил Егорович, 2, 1, 6, 4, 3
Судейкин Семен Юрьевич, 10, 1, 3, 5, 3
Судейкина Любовь Романовна, 3, 10, 3, 3, 9
Судникова Инна Ильдаровна, 1, 6, 2, 4, 1
Судницын Георгий Михаилович, 2, 1, 9, 10, 10
Судовцев Вячеслав Евгеньевич, 10, 2, 9, 5, 8
Суклетин Марат Никитович, 4, 5, 7, 9, 3
Сукнов Петр Олегович, 7, 4, 8, 1, 9
Суконкин Виталий Никитович, 5, 4, 3, 5, 10
Суконников Эдуард Леонидович, 5, 4, 5, 2, 7
Суконников Юрий Ефимович, 7, 9, 1, 7, 5
Суконникова Надежда Семеновна, 8, 6, 4, 5, 3
Сулакадзева Марина Семеновна, 2, 9, 9, 10, 3
Султанбекова Эльмира Степановна, 10, 7, 6, 1, 8
Сульженко Галина Леонидовна, 10, 4, 8, 6, 8
Сумбатова Анна Филипповна, 7, 2, 1, 5, 6
Суменкова Анжелика Валерьевна, 10, 8, 10, 2, 10
Сумочкин Степан Алексеевич, 3, 4, 4, 2, 3
Сунгатуллина Анна Ильинична, 8, 4, 2, 10, 4
Супонина Марина Вячеславовна, 7, 5, 1, 8, 5
Супрунов Марат Евгеньевич, 5, 1, 9, 5, 10
Сургучев Яков Денисович, 2, 5, 4, 3, 5
Суржикова Яна Викторовна, 8, 8, 4, 5, 2
Суриков Антон Эдуардович, 10, 2, 7, 1, 10
Суркова Анна Руслановна, 9, 10, 9, 8, 5
Сурначев Иван Степанович, 7, 10, 9, 6, 10
Сусарин Рамиль Леонидович, 10, 1, 2, 9, 10
Суслина Лидия Павловна, 9, 5, 2, 4, 4
Сутеева Виктория Петровна, 10, 10, 1, 5, 1
Сутовская Галина Васильевна, 1, 4, 9, 2, 4
Сутягина Маргарита Ильинична, 5, 9, 9, 2, 8
Суханов Марат Янович, 1, 7, 4, 4, 7
Сухаренко Виктория Андреевна, 2, 7, 5, 10, 2
Суходольская Елизавета Яновна, 2, 10, 7, 8, 7
Сухомозский Михаил Андреевич, 9, 5, 5, 3, 7
Сухоносова Римма Ринатовна, 1, 6, 1, 8, 10
Сухоплясова Маргарита Тимофеевна, 3, 9, 6, 8, 7
Сухореброва Екатерина Ярославовна, 4, 7, 10, 8, 5
Сухушина Яна Даниловна, 10, 10, 9, 6, 6
Сушкина Евгения Сергеевна, 10, 3, 4, 4, 8
Суэтин Георгий Робертович, 5, 1, 4, 4, 3
Суэтина Лариса Денисовна, 1, 3, 6, 9, 1
Суюмагамбетов Владимир Робертович, 8, 2, 9, 1, 10
Счастнов Тимур Ярославович, 1, 6, 9, 4, 6
Сырков Геннадий Русланович, 7, 5, 3, 6, 10
Сыркова Римма Максимовна, 1, 5, 7, 4, 4
Сыроварова Римма Егоровна, 4, 6, 9, 10, 1
Сыроделов Глеб Рамилевич, 5, 4, 1, 5, 2
Сыропятова Светлана Сергеевна, 6, 8, 6, 6, 6
Сырчетов Георгий Юрьевич, 6, 3, 1, 7, 2
Сысаев Олег Сергеевич, 1, 2, 5, 8, 10
Сысоев Руслан Ильдарович, 4, 2, 3, 9, 9
Сысолетина Эльмира Максимовна, 8, 9, 5, 4, 5
Сысолятин Аркадий Тимурович, 2, 6, 5, 1, 3
Сысцова Екатерина Станиславовна, 1, 3, 3, 10, 3
Сытенко Ксения Вадимовна, 10, 10, 1, 7, 7
Сытина Вероника Станиславовна, 9, 10, 8, 1, 3
Сычова Александра Марселевна, 2, 6, 10, 5, 1
Сьянова Алиса Григорьевна, 7, 6, 5, 5, 3
Сябрина Инна Викторовна, 5, 2, 9, 4, 5
Табакова Раиса Тимофеевна, 2, 4, 9, 9, 8
Табасаранский Аркадий Александрович, 4, 2, 1, 2, 5
Таболина Анна Викторовна, 9, 5, 9, 4, 3
Таболкина Тамара Васильевна, 3, 9, 4, 5, 1
Таболова Кира Петровна, 5, 2, 9, 8, 7
Таврова Татьяна Васильевна, 4, 5, 4, 7, 5
Тагаев Олег Витальевич, 1, 7, 10, 5, 10
Тагилов Станислав Вячеславович, 7, 3, 1, 8, 5
Тагирбекова Мария Андреевна, 9, 8, 8, 7, 9
Тадеев Алексей Глебович, 8, 3, 10, 3, 6
Таджиев Ярослав Максимович, 2, 6, 2, 7, 1
Тадтаев Виктор Аркадьевич, 10, 8, 1, 2, 6
Тазаева Тамара Яковлевна, 1, 4, 5, 1, 8
Тазиев Василий Борисович, 10, 3, 1, 4, 5
Тайтакова Лариса Анатольевна, 7, 9, 7, 10, 2
Тайтакова Людмила Дмитриевна, 5, 5, 1, 6, 5
Талалахин Ринат Янович, 6, 4, 9, 7, 6
Талалахина Людмила Кирилловна, 1, 6, 4, 7, 6
Талгаев Вячеслав Борисович, 6, 7, 10, 9, 10
Тамонова Евгения Викторовна, 5, 8, 3, 6, 6
Танасийчук Олеся Сергеевна, 6, 1, 3, 4, 7
Танасьева Ольга Дмитриевна, 5, 5, 10, 5, 1
Таничева Екатерина Федоровна, 2, 10, 7, 7, 7
Тарабыкин Евгений Ярославович, 6, 4, 8, 5, 1
Тарарукин Николай Дамирович, 9, 4, 5, 7, 6
Тарарыкин Григорий Дамирович, 8, 5, 4, 4, 9
Тарахова Надежда Федоровна, 10, 4, 3, 6, 6
Тареева Анастасия Николаевна, 3, 3, 4, 9, 6
Тареева Анжелика Артемовна, 4, 3, 10, 6, 6
Тарков Станислав Александрович, 5, 1, 8, 7, 4
Тарковский Ильдар Егорович, 1, 6, 2, 7, 5
Тарловский Антон Денисович, 10, 1, 7, 9, 5
Тарский Михаил Дамирович, 7, 7, 7, 10, 2
Тарханова Людмила Максимовна, 1, 10, 8, 9, 5
Татарин Василий Маратович, 9, 7, 2, 2, 7
Татаринцева Надежда Дмитриевна, 4, 7, 6, 9, 6
Татищева Ксения Юрьевна, 3, 7, 10, 5, 2
Татьянищева Ксения Ильдаровна, 2, 3, 8, 6, 2
Тафаев Петр Степанович, 10, 6, 7, 2, 1
Тафаев Радик Никитович, 6, 5, 8, 7, 8
Ташбулатова Евгения Никитовна, 5, 9, 10, 2, 9
Ташлыков Тимофей Дмитриевич, 4, 1, 6, 7, 9
Таюрская Марина Борисовна, 10, 9, 2, 3, 9
Твердиславова Вероника Григорьевна, 8, 5, 7, 3, 5
Твердоумова Антонина Александровна, 3, 8, 4, 7, 6
Твердый Станислав Данилович, 9, 8, 6, 9, 7
Тверских Валентина Григорьевна, 3, 4, 2, 5, 8
Творилова Виктория Германовна, 5, 6, 1, 4, 2
Тебенькова Эльмира Валентиновна, 2, 5, 6, 1, 9
Теблоева Кристина Геннадьевна, 1, 8, 9, 1, 6
Тевлина Екатерина Степановна, 4, 5, 8, 10, 9
Текебаева Марина Максимовна, 1, 3, 2, 7, 10
Телепнев Семен Янович, 3, 6, 9, 8, 10
Телеш Яков Олегович, 5, 5, 6, 9, 2
Тельжанова Лариса Юрьевна, 6, 9, 7, 10, 1
Тельпугов Рамиль Янович, 7, 4, 10, 2, 7
Теляковская Карина Денисовна, 4, 8, 6, 3, 5
Темирбулатова Антонина Олеговна, 8, 2, 5, 2, 1
Темиргалиев Руслан Янович, 4, 9, 5, 1, 1
Темник Аркадий Маратович, 2, 9, 6, 2, 1
Тенягин Аркадий Марселевич, 5, 4, 6, 8, 2
Тенягин Василий Иванович, 5, 4, 8, 8, 1
Терентьева Татьяна Тимофеевна, 2, 3, 7, 9, 7
Терпелевский Ильдар Евгеньевич, 9, 5, 8, 7, 8
Теряева Ирина Петровна, 5, 7, 8, 3, 4
Тетерин Ильдар Кириллович, 8, 10, 7, 9, 1
Тимакова Вероника Юрьевна, 6, 6, 2, 7, 4
Тиманова Елена Альбертовна, 4, 2, 4, 7, 4
Тимахина Евгения Андреевна, 4, 9, 6, 8, 2
Тимашев Константин Олегович, 10, 6, 7, 3, 1
Тимашов Ефим Викторович, 8, 5, 3, 1, 6
Тимиров Анатолий Ярославович, 1, 10, 4, 4, 4
Тимирханова Лариса Геннадьевна, 9, 10, 1, 6, 3
Тимкина Ольга Валерьевна, 1, 9, 8, 6, 8
Тимкина Полина Робертовна, 9, 1, 7, 3, 3
Тимофеенко Кира Евгеньевна, 8, 9, 6, 4, 3
Тимофеичев Николай Вадимович, 10, 1, 8, 3, 6
Тимохина Людмила Ярославовна, 6, 8, 10, 3, 1
Тимошев Алексей Анатольевич, 5, 1, 2, 8, 4
Тимошевич Илья Константинович, 6, 7, 4, 1, 5
Тимошенко Ян Петрович, 4, 10, 4, 5, 7
Тимуев Степан Германович, 10, 8, 8, 5, 8
Тимунин Иван Анатольевич, 8, 10, 5, 9, 4
Тимурзиева Валерия Витальевна, 1, 3, 8, 8, 3
Тимченова Тамара Яновна, 3, 7, 2, 3, 5
Тимчинко Альбина Кирилловна, 9, 3, 1, 10, 10
Тиранов Егор Федорович, 10, 9, 9, 9, 6
Тисов Олег Глебович, 1, 10, 2, 10, 10
Тиссин Ефим Евгеньевич, 7, 3, 3, 4, 6
Титарчук Александра Андреевна, 6, 8, 3, 7, 9
Титлина Тамара Артемовна, 1, 9, 8, 5, 5
Титовская Юлия Александровна, 9, 3, 7, 2, 9
Титоренко Дарья Яковлевна, 3, 10, 5, 10, 5
Титухин Павел Семенович, 8, 3, 9, 3, 8
Титухин Тимофей Олегович, 10, 6, 4, 9, 6
Тихиков Кирилл Германович, 9, 2, 9, 4, 4
Тихоненко Борис Сергеевич, 4, 6, 7, 4, 6
Тишеева Элина Максимовна, 5, 2, 5, 10, 4
Тишенков Альберт Артурович, 2, 9, 9, 4, 8
Тишечкин Яков Ильич, 9, 9, 10, 2, 10
Ткаленко Константин Витальевич, 4, 8, 10, 3, 3
Ткачев Эдуард Андреевич, 2, 6, 8, 4, 3
Тлисова Мария Кирилловна, 6, 3, 8, 8, 9
Токаев Кирилл Федорович, 6, 4, 9, 8, 8
Токмачова Людмила Александровна, 9, 2, 3, 10, 8
Толкунова Наталья Денисовна, 5, 8, 8, 10, 2
Толмасова Эльвира Григорьевна, 9, 5, 3, 7, 5
Толмачев Вячеслав Григорьевич, 3, 8, 8, 10, 5
Толоконина Елена Романовна, 5, 9, 10, 10, 6
Толочко Альбина Егоровна, 1, 10, 7, 3, 6
Толпегина Полина Романовна, 5, 3, 4, 9, 7
Толстобоков Никита Георгиевич, 1, 8, 2, 2, 3
Толстолыткин Василий Валерьевич, 10, 4, 8, 4, 6
Толстолыткина Алла Федоровна, 2, 8, 8, 10, 9
Толстошеин Ефим Николаевич, 8, 5, 7, 10, 4
Толстяков Алексей Викторович, 7, 4, 3, 10, 6
Толченников Олег Семенович, 10, 3, 10, 10, 5
Толчина Вероника Эдуардовна, 9, 7, 7, 8, 2
Томская Надежда Ефимовна, 1, 1, 5, 4, 2
Томчук Евгения Никитовна, 2, 7, 1, 3, 8
Тонконогих Мария Руслановна, 2, 8, 9, 5, 6
Тонкошеева Элина Альбертовна, 5, 4, 2, 5, 10
Тонкошкуров Никита Радикович, 7, 2, 9, 8, 1
Топильская Эльмира Дмитриевна, 6, 8, 9, 8, 7
Топко Евгения Ярославовна, 7, 5, 8, 8, 4
Топорков Марсель Степанович, 3, 4, 4, 10, 8
Топчиева Алиса Максимовна, 6, 2, 9, 5, 9
Торгашев Михаил Ефимович, 3, 2, 4, 5, 2
Торгашова Эльвира Вадимовна, 10, 1, 10, 10, 1
Торекулова Жанна Яновна, 4, 7, 10, 6, 4
Торжкова Алена Кирилловна, 4, 8, 10, 4, 2
Торощин Владимир Олегович, 1, 9, 1, 6, 8
Тохтахунова Элина Тимуровна, 2, 9, 8, 1, 4
Точисская Алена Павловна, 10, 7, 7, 8, 7
Травина Альбина Александровна, 5, 6, 2, 5, 8
Травина Лариса Тимофеевна, 8, 8, 2, 3, 4
Травнева Раиса Олеговна, 2, 9, 5, 10, 10
Транденкова Полина Станиславовна, 1, 1, 5, 10, 4
Трефолева Полина Леонидовна, 10, 4, 7, 6, 10
Тритяков Анатолий Яковлев, 8, 9, 3, 9, 6
Тришечкин Станислав Денисович, 8, 3, 4, 10, 9
Тришечкина Оксана Григорьевна, 3, 4, 5, 5, 4
Троегубова Евгения Федоровна, 7, 8, 10, 2, 1
Троекашина Наталья Яновна, 7, 5, 6, 1, 2
Троекуров Игорь Витальевич, 3, 4, 7, 8, 5
Троицкий Семен Тимофеевич, 3, 4, 6, 4, 10
Троицкой Игорь Глебович, 3, 3, 2, 1, 4
Трофимова Татьяна Руслановна, 2, 7, 1, 3, 1
Трофимчук Оксана Павловна, 10, 4, 10, 10, 3
Троцко Станислав Робертович, 7, 2, 2, 8, 7
Трубина Вероника Анатольевна, 3, 5, 1, 5, 10
Трубихина Валентина Руслановна, 4, 5, 2, 7, 4
Трубицына Анжелика Степановна, 4, 5, 5, 4, 4
Трудягин Степан Антонович, 3, 2, 4, 2, 7
Трудягина Ольга Валерьевна, 1, 3, 5, 9, 3
Трунева Алиса Евгеньевна, 6, 8, 3, 9, 3
Трунин Альберт Евгеньевич, 8, 1, 6, 7, 10
Трункова Карина Витальевна, 9, 9, 6, 4, 3
Труфанов Дамир Александрович, 10, 9, 7, 4, 3
Трухачев Руслан Рамилевич, 4, 2, 3, 6, 5
Трухманова Маргарита Игоревна, 5, 2, 1, 4, 5
Трушко Алиса Ефимовна, 9, 7, 10, 9, 10
Трынов Ян Иванович, 1, 9, 4, 5, 10
Туберовская Лилия Семеновна, 9, 10, 10, 6, 3
Туганов Роберт Русланович, 2, 6, 1, 6, 4
Тугаринова Надежда Семеновна, 9, 1, 4, 10, 10
Туголукова Вероника Ивановна, 6, 4, 9, 9, 10
Тугушев Сергей Ильдарович, 7, 10, 8, 10, 2
Тулеев Семен Леонидович, 2, 4, 4, 8, 2
Тулинова Анна Вадимовна, 1, 5, 8, 4, 10
Тулубьева Анна Григорьевна, 7, 5, 6, 6, 7
Тулумбасов Леонид Радикович, 1, 9, 7, 1, 8
Тумгоев Алексей Филиппович, 8, 2, 4, 2, 9
Туменева Марина Андреевна, 10, 6, 6, 7, 4
Туменова Кристина Вадимовна, 2, 3, 6, 8, 7
Тумунова Валентина Максимовна, 4, 7, 10, 4, 4
Туников Дмитрий Эдуардович, 6, 4, 2, 1, 7
Тункин Кирилл Игоревич, 6, 4, 7, 10, 7
Туполева Надежда Вячеславовна, 8, 2, 7, 6, 8
Турандина Олеся Яковлевна, 3, 2, 7, 7, 6
Туранский Никита Маратович, 10, 7, 2, 9, 2
Тургенева Эльмира Денисовна, 5, 9, 3, 3, 9
Туржанская Анжелика Никитовна, 10, 4, 7, 2, 5
Турилова Галина Ярославовна, 2, 2, 2, 6, 6
Турилова Элина Семеновна, 2, 3, 7, 8, 7
Турина Любовь Юрьевна, 2, 4, 4, 8, 9
Туриянская Алла Ефимовна, 7, 8, 2, 2, 5
Туркенина Маргарита Викторовна, 7, 7, 6, 9, 5
Турков Руслан Ефимович, 8, 2, 8, 10, 9
Турковский Константин Владимирович, 4, 6, 9, 10, 3
Туров Олег Кириллович, 2, 9, 8, 4, 3
Туроверова Лилия Ринатовна, 1, 10, 7, 1, 6
Турская Ангелина Егоровна, 3, 2, 10, 8, 5
Турсунова Алиса Даниловна, 4, 4, 5, 8, 7
Турченинов Ефим Дмитриевич, 9, 1, 7, 2, 2
Турченко Эдуард Владиславович, 5, 1, 7, 6, 6
Турчин Петр Яковлев, 8, 2, 2, 5, 1
Туряк Эльмира Артемовна, 6, 5, 10, 10, 8
Тутаева Вероника Руслановна, 9, 1, 2, 10, 8
Тутковская Елена Робертовна, 2, 8, 4, 10, 4
Тутышкин Валерий Ринатович, 2, 3, 5, 5, 10
Туфанова Маргарита Артуровна, 8, 1, 4, 5, 3
Тухаева Галина Николаевна, 8, 7, 5, 8, 7
Тухачевский Ян Иванович, 8, 10, 1, 4, 5
Тучинская Яна Геннадьевна, 3, 7, 5, 4, 5
Тушканов Руслан Георгиевич, 2, 6, 10, 6, 5
Тыртова Наталья Игоревна, 5, 4, 7, 6, 5
Тыртыгин Леонид Вадимович, 5, 5, 8, 1, 7
Тыртыгина Маргарита Тимофеевна, 6, 4, 7, 6, 9
Тычинский Андрей Ильич, 4, 6, 4, 5, 4
Тычинский Михаил Николаевич, 8, 5, 4, 1, 6
Тюкавин Данил Янович, 3, 7, 10, 10, 6
Тюлеев Михаил Павлович, 5, 6, 1, 4, 2
Тюльков Роман Аркадьевич, 2, 7, 3, 7, 2
Тюмин Григорий Олегович, 7, 9, 8, 2, 6
Тюнина Анна Станиславовна, 2, 9, 7, 5, 2
Тюпин Николай Леонидович, 7, 10, 9, 9, 2
Тюриков Владимир Григорьевич, 8, 4, 7, 2, 3
Тютчев Семен Сергеевич, 3, 3, 1, 7, 6
Тюшева Вероника Геннадьевна, 1, 9, 4, 5, 8
Тябин Денис Степанович, 2, 7, 2, 5, 7
Тягачева Альбина Руслановна, 5, 3, 2, 4, 6
Тягунова Евгения Михаиловна, 7, 4, 6, 6, 9
Тяжелова Анастасия Марселевна, 8, 5, 5, 6, 2
Тяпинский Александр Вадимович, 4, 4, 5, 1, 8
Тяпинский Ефим Валерьевич, 6, 2, 4, 5, 8
Тяпкин Георгий Петрович, 1, 8, 8, 3, 5
Тятянин Радик Валентинович, 2, 1, 3, 2, 4
Убейсобакина Олеся Никитовна, 7, 8, 3, 3, 7
Уварин Максим Станиславович, 1, 4, 5, 10, 2
Угарова Валентина Степановна, 5, 1, 10, 6, 8
Угнивенко Марат Георгиевич, 3, 7, 7, 8, 3
Угнивенко Филипп Артемович, 7, 5, 9, 4, 5
Угодчикова Эльмира Олеговна, 6, 9, 6, 6, 3
Угринова Елена Дмитриевна, 8, 8, 8, 3, 1
Удальцов Алексей Ильич, 7, 9, 10, 5, 10
Удачин Роберт Ринатович, 7, 3, 5, 2, 3
Удугов Ярослав Тимофеевич, 10, 9, 5, 4, 10
Удугова Эльвира Павловна, 10, 2, 9, 5, 1
Узденова Ольга Ярославовна, 3, 7, 9, 1, 6
Узкова Валерия Владимировна, 2, 10, 4, 3, 9
Узюков Павел Федорович, 6, 1, 5, 5, 8
Узюкова Анна Петровна, 6, 10, 7, 6, 6
Укачин Ильдар Дмитриевич, 10, 10, 1, 10, 1
Уланова Марина Максимовна, 4, 8, 10, 4, 2
Уласова Анна Эдуардовна, 10, 5, 6, 5, 6
Уласова Екатерина Николаевна, 9, 2, 4, 9, 8
Улицкая Евгения Вячеславовна, 1, 3, 8, 7, 5
Улыбашева Елизавета Яковлевна, 3, 9, 10, 3, 4
Улыбышева Анна Аркадьевна, 9, 6, 5, 4, 4
Ульджабаева Елена Григорьевна, 4, 5, 10, 8, 5
Ульева Светлана Тимуровна, 10, 6, 3, 5, 6
Ульяновская Виктория Константиновна, 5, 3, 9, 6, 4
Улюмджиева Гульнара Георгиевна, 10, 6, 2, 10, 9
Умирова Алла Романовна, 6, 8, 10, 10, 5
Унанян Глеб Михаилович, 3, 8, 4, 2, 3
Ундольский Глеб Радикович, 4, 7, 7, 7, 3
Ундрицов Семен Маратович, 4, 2, 8, 1, 2
Ундрицова Альбина Ильинична, 10, 1, 7, 7, 1
Уразбахтина Елена Федоровна, 10, 10, 8, 4, 7
Урванов Илья Михаилович, 1, 9, 2, 4, 5
Уринова Юлия Константиновна, 9, 9, 4, 5, 6
Уруцкоева Вероника Федоровна, 4, 6, 4, 2, 2
Усатых Алла Витальевна, 5, 1, 5, 8, 8
Усеинов Рамиль Кириллович, 10, 7, 6, 8, 1
Усеинова Надежда Ефимовна, 2, 2, 5, 5, 9
Устьянов Максим Александрович, 1, 8, 10, 10, 7
Устюгов Антон Владимирович, 1, 1, 10, 5, 7
Утембаева Лариса Андреевна, 4, 5, 5, 5, 5
Утесов Герман Валерьевич, 10, 5, 1, 2, 1
Утляков Радик Рамилевич, 10, 3, 9, 9, 10
Утлякова Людмила Яковлевна, 1, 3, 5, 5, 9
Утов Денис Андреевич, 6, 7, 4, 5, 6
Ухалина Татьяна Дмитриевна, 7, 4, 3, 5, 2
Учуватова Диана Артуровна, 10, 4, 8, 1, 9
Ушбаева Диана Егоровна, 3, 6, 1, 9, 1
Ушинский Кирилл Сергеевич, 3, 6, 2, 1, 5
Фаддеева Карина Ильдаровна, 3, 9, 3, 1, 2
Фаддеева Лилия Георгиевна, 7, 8, 3, 6, 3
Фадеинова Алиса Станиславовна, 1, 6, 4, 4, 5
Файвель Ангелина Денисовна, 3, 9, 10, 4, 2
Файвель Карина Егоровна, 3, 10, 7, 5, 7
Файвель Кира Марселевна, 10, 5, 7, 1, 1
Файвилевич Роберт Валентинович, 3, 6, 2, 7, 8
Файвишевич Геннадий Русланович, 8, 2, 9, 4, 3
Файзов Игорь Ярославович, 6, 1, 1, 7, 3
Файзулин Евгений Евгеньевич, 7, 5, 6, 4, 9
Файрузова Жанна Германовна, 7, 2, 4, 10, 7
Файрушин Евгений Ярославович, 2, 8, 1, 10, 8
Фалалеева Алина Аркадьевна, 2, 3, 4, 1, 5
Фалелеева Элина Максимовна, 10, 5, 7, 1, 8
Фаликов Валентин Валентинович, 2, 9, 3, 7, 7
Фаликова Инна Николаевна, 10, 8, 5, 7, 3
Фалина Алла Геннадьевна, 7, 9, 8, 6, 2
Фандеева Ангелина Романовна, 4, 2, 2, 2, 6
Фандюшина Кира Игоревна, 1, 5, 3, 5, 10
Фаткулин Руслан Васильевич, 6, 10, 3, 4, 7
Фаткуллин Тимофей Вадимович, 10, 2, 7, 4, 8
Фатхетдинова Ирина Степановна, 6, 5, 1, 9, 5
Фатхутдинова Мария Егоровна, 1, 9, 7, 7, 7
Фединина Валерия Тимофеевна, 5, 9, 5, 8, 8
Федичева Диана Петровна, 9, 10, 8, 2, 8
Федореев Дмитрий Владимирович, 6, 10, 2, 4, 2
Федоринчик Анастасия Ильинична, 1, 8, 10, 3, 8
Федорова Валерия Руслановна, 10, 3, 8, 10, 1
Федоровский Дмитрий Александрович, 10, 10, 9, 2, 5
Федоровцева Юлия Степановна, 1, 4, 4, 4, 1
Федоросюк Галина Ильинична, 1, 9, 9, 1, 3
Федоряк Татьяна Степановна, 7, 3, 2, 8, 1
Федосеева Тамара Александровна, 5, 1, 4, 10, 2
Федульев Филипп Романович, 6, 4, 1, 7, 4
Федышина Кристина Владимировна, 6, 8, 7, 1, 5
Федькин Руслан Максимович, 9, 3, 2, 9, 7
Федькина Елизавета Максимовна, 1, 3, 1, 4, 4
Федькова Олеся Семеновна, 9, 9, 3, 2, 9
Федюнинский Леонид Марселевич, 8, 10, 6, 8, 4
Федюшина Гульнара Марселевна, 5, 8, 4, 5, 5
Федякин Семен Глебович, 9, 3, 10, 10, 9
Федянина Антонина Валерьевна, 7, 4, 1, 9, 4
Фейбуш Радик Марселевич, 2, 6, 6, 1, 3
Феклинова Валерия Ринатовна, 7, 5, 4, 10, 7
Феклинова Яна Эдуардовна, 9, 10, 4, 10, 8
Феклисова Ольга Тимофеевна, 10, 8, 2, 4, 10
Фелякин Роберт Вадимович, 2, 2, 7, 10, 1
Феофанкин Филипп Борисович, 6, 7, 4, 5, 8
Феофантьева Анжелика Антоновна, 9, 5, 3, 9, 3
Фербер Федор Геннадьевич, 4, 9, 9, 2, 4
Фертов Леонид Ильдарович, 4, 7, 6, 7, 6
Фесин Василий Васильевич, 7, 3, 5, 4, 3
Фессалоницкий Виталий Григорьевич, 4, 2, 4, 10, 4
Фефилатьев Андрей Филиппович, 10, 7, 8, 9, 10
Фефилин Сергей Денисович, 6, 1, 5, 9, 6
Фиалко Яна Артуровна, 3, 3, 5, 10, 10
Филатьев Георгий Станиславович, 9, 10, 6, 7, 7
Филахтова Раиса Павловна, 10, 3, 5, 5, 7
Филин Ильдар Яковлев, 6, 6, 7, 1, 10
Филинкова Яна Григорьевна, 8, 8, 8, 10, 3
Филиппчиков Геннадий Яковлев, 10, 8, 1, 1, 10
Филипушкин Тимур Данилович, 2, 3, 9, 7, 1
Филипцев Артур Леонидович, 2, 7, 8, 5, 3
Филипчик Оксана Артуровна, 9, 3, 7, 5, 1
Филиченко Филипп Ярославович, 10, 4, 6, 1, 4
Филозов Юрий Олегович, 3, 10, 1, 3, 3
Филологова Елена Робертовна, 4, 9, 8, 5, 10
Филоматитская Карина Ринатовна, 5, 8, 4, 4, 4
Филчев Павел Романович, 6, 6, 5, 6, 1
Филяшин Роман Яковлев, 7, 9, 1, 9, 5
Финагенов Данил Александрович, 3, 9, 5, 9, 1
Финаев Валентин Сергеевич, 4, 2, 4, 8, 5
Финажина Мария Константиновна, 6, 7, 2, 5, 7
Финягин Ярослав Никитович, 1, 5, 6, 6, 4
Фитилев Леонид Кириллович, 6, 10, 1, 6, 1
Фитилев Петр Дамирович, 6, 3, 6, 3, 7
Фицхелаурова Екатерина Никитовна, 1, 8, 2, 5, 5
Фишелев Алексей Владиславович, 8, 7, 2, 8, 6
Фишкова Анна Марселевна, 5, 7, 1, 5, 6
Флегонтьев Павел Викторович, 8, 10, 4, 2, 2
Фокеев Юрий Александрович, 7, 10, 4, 8, 5
Фолкова Алена Борисовна, 7, 4, 8, 6, 9
Фоломешкин Василий Вадимович, 9, 6, 2, 10, 4
Фондорина Яна Германовна, 8, 9, 9, 6, 10
Фотеева Любовь Вадимовна, 6, 4, 3, 9, 3
Франтова Валентина Юрьевна, 6, 6, 1, 9, 2
Франченок Ярослав Денисович, 6, 9, 1, 10, 6
Фрейдина Алина Олеговна, 1, 2, 4, 4, 3
Фрейдлина Надежда Михаиловна, 2, 8, 6, 2, 2
Фроликова Юлия Робертовна, 6, 3, 10, 8, 10
Фролкова Кристина Федоровна, 1, 5, 1, 8, 9
Фроловская Юлия Владимировна, 4, 9, 7, 2, 1
Фросина Ольга Витальевна, 3, 5, 10, 6, 8
Фунтиков Дамир Георгиевич, 4, 3, 9, 3, 1
Фунтиков Максим Маратович, 1, 4, 5, 7, 3
Фурман Аркадий Радикович, 5, 4, 2, 4, 9
Хабибулина Анастасия Ринатовна, 4, 6, 1, 2, 5
